Longitude	Latitude	Mean_HF	Median_HF	Total_Erro
-169	-55	68.9000015	68.9000015	4.22
-167	-55	68.9000015	68.9000015	4.22
-165	-55	76.2399979	76.2399979	4.67
-163	-55	76.2399979	76.2399979	4.67
-161	-55	86.8600006	86.8600006	5.32
-159	-55	99.0100021	99.0100021	6.06
-157	-55	99.0100021	99.0100021	6.06
-155	-55	121.25	121.25	7.42
-153	-55	121.25	121.25	7.42
-151	-55	152.0500031	152.0500031	9.31
-149	-55	152.0500031	152.0500031	9.31
-147	-55	192.6499939	192.6499939	11.79
-145	-55	168.5	168.5	10.32
-143	-55	168.5	168.5	10.32
-141	-55	335.2799988	335.2799988	20.53
-139	-55	335.2799988	335.2799988	20.53
-137	-55	510.1400146	510.1400146	31.23
-135	-55	510.1400146	510.1400146	31.23
-133	-55	223.9400024	223.9400024	13.71
-131	-55	182.8600006	182.8600006	11.2
-129	-55	182.8600006	182.8600006	11.2
-127	-55	208.9299927	208.9299927	12.79
-125	-55	208.9299927	208.9299927	12.79
-123	-55	429.0700073	429.0700073	26.27
-121	-55	429.0700073	429.0700073	26.27
-119	-55	361.6400146	361.6400146	22.14
-117	-55	189.3000031	189.3000031	11.59
-115	-55	189.3000031	189.3000031	11.59
-113	-55	134.1699982	134.1699982	8.21
-111	-55	134.1699982	134.1699982	8.21
-109	-55	112.6399994	112.6399994	6.9
-107	-55	112.6399994	112.6399994	6.9
-105	-55	97.1100006	97.1100006	5.95
-103	-55	86.2399979	86.2399979	5.28
-101	-55	86.2399979	86.2399979	5.28
-99	-55	78.8799973	78.8799973	4.83
-97	-55	78.8799973	78.8799973	4.83
-95	-55	72.8099976	72.8099976	4.46
-93	-55	72.8099976	72.8099976	4.46
-91	-55	69.6999969	69.6999969	4.27
-89	-55	72	72	4.41
-87	-55	72	72	4.41
-85	-55	79.1299973	79.1299973	4.84
-83	-55	79.1299973	79.1299973	4.84
-81	-55	89.8600006	89.8600006	5.5
-79	-55	89.8600006	89.8600006	5.5
-77	-55	103.9100037	103.9100037	6.36
-75	-55	110.9700012	110.9700012	6.79
-73	-55	110.9700012	110.9700012	6.79
-71	-55	73.5100021	60.6300011	41.5
-69	-55	73.5100021	60.6300011	41.5
-67	-55	95.6999969	95.6999969	5.86
-65	-55	95.6999969	95.6999969	5.86
-63	-55	94.4000015	94.4000015	5.78
-61	-55	99.7900009	99.7900009	6.11
-59	-55	99.7900009	99.7900009	6.11
-57	-55	99.8700027	99.8700027	6.11
-55	-55	99.8700027	99.8700027	6.11
-53	-55	112.25	112.25	6.87
-51	-55	112.25	112.25	6.87
-49	-55	145.4600067	145.4600067	8.91
-47	-55	131.8500061	131.8500061	8.07
-45	-55	131.8500061	131.8500061	8.07
-43	-55	93.75	93.75	5.74
-41	-55	93.75	93.75	5.74
-39	-55	111.0100021	111.0100021	6.8
-37	-55	111.0100021	111.0100021	6.8
-35	-55	107.8899994	107.8899994	6.61
-33	-55	289.7099915	289.7099915	17.74
-31	-55	289.7099915	289.7099915	17.74
-29	-55	67.1500015	67.1500015	4.11
-27	-55	67.1500015	67.1500015	4.11
-25	-55	63.8699989	63.8699989	3.91
-23	-55	63.8699989	63.8699989	3.91
-21	-55	68.25	68.25	4.18
-19	-55	76.8000031	76.8000031	4.7
-17	-55	76.8000031	76.8000031	4.7
-15	-55	86.8300018	86.8300018	5.32
-13	-55	86.8300018	86.8300018	5.32
-11	-55	98.1500015	98.1500015	6.01
-9	-55	98.1500015	98.1500015	6.01
-7	-55	122.25	122.25	7.49
-5	-55	231.5700073	231.5700073	14.18
-3	-55	231.5700073	231.5700073	14.18
-1	-55	236.0299988	236.0299988	14.45
1	-55	236.0299988	236.0299988	14.45
3	-55	185.8200073	185.8200073	11.38
5	-55	185.8200073	185.8200073	11.38
7	-55	176.6199951	176.6199951	10.81
9	-55	83.4700012	83.4700012	5.11
11	-55	83.4700012	83.4700012	5.11
13	-55	82.3600006	82.3600006	5.04
15	-55	82.3600006	82.3600006	5.04
17	-55	89.8399963	89.8399963	5.5
19	-55	89.8399963	89.8399963	5.5
21	-55	101.4000015	101.4000015	6.21
23	-55	102.6500015	102.6500015	6.28
25	-55	102.6500015	102.6500015	6.28
27	-55	76.5500031	76.5500031	4.69
29	-55	76.5500031	76.5500031	4.69
31	-55	60.5200005	60.5200005	3.71
33	-55	60.5200005	60.5200005	3.71
35	-55	63.6899986	56.7599983	41.5
37	-55	64.1800003	55.9500008	41.5
39	-55	64.1800003	55.9500008	41.5
41	-55	67.2200012	57.4300003	41.5
43	-55	67.2200012	57.4300003	41.5
45	-55	64.5400009	57.2700005	41.5
47	-55	64.5400009	57.2700005	41.5
49	-55	67.1699982	57.8199997	41.5
51	-55	501.5	501.5	41.5
53	-55	501.5	501.5	41.5
55	-55	67.2900009	58.4700012	41.5
57	-55	67.2900009	58.4700012	41.5
59	-55	67.2200012	58.4300003	41.5
61	-55	67.2200012	58.4300003	41.5
63	-55	68.2699966	58.0800018	41.5
65	-55	69.3000031	56.8600006	41.5
67	-55	69.3000031	56.8600006	41.5
69	-55	69.3000031	56.7099991	41.5
71	-55	69.3000031	56.7099991	41.5
73	-55	64	64	41.5
75	-55	64	64	41.5
77	-55	69.3000031	56.2200012	41.5
79	-55	67.0500031	67.0500031	4.1
81	-55	67.0500031	67.0500031	4.1
83	-55	75.1100006	75.1100006	4.6
85	-55	75.1100006	75.1100006	4.6
87	-55	82.6600037	82.6600037	5.06
89	-55	82.6600037	82.6600037	5.06
91	-55	89.3799973	89.3799973	5.47
93	-55	94.5999985	94.5999985	5.79
95	-55	94.5999985	94.5999985	5.79
97	-55	99.2399979	99.2399979	6.08
99	-55	99.2399979	99.2399979	6.08
101	-55	103.1299973	103.1299973	6.31
103	-55	103.1299973	103.1299973	6.31
105	-55	104.25	104.25	6.38
107	-55	110.1800003	110.1800003	6.75
109	-55	110.1800003	110.1800003	6.75
111	-55	115	115	7.04
113	-55	115	115	7.04
115	-55	111.7799988	111.7799988	6.84
117	-55	111.7799988	111.7799988	6.84
119	-55	110.7799988	110.7799988	6.78
121	-55	110.0299988	110.0299988	6.74
123	-55	110.0299988	110.0299988	6.74
125	-55	112.7900009	112.7900009	6.91
127	-55	112.7900009	112.7900009	6.91
129	-55	119.8899994	119.8899994	7.34
131	-55	119.8899994	119.8899994	7.34
133	-55	120.8700027	120.8700027	7.4
135	-55	120.3199997	120.3199997	7.37
137	-55	120.3199997	120.3199997	7.37
139	-55	159.4400024	159.4400024	9.76
141	-55	159.4400024	159.4400024	9.76
143	-55	451.1300049	451.1300049	27.62
145	-55	451.1300049	451.1300049	27.62
147	-55	410.9400024	410.9400024	25.16
149	-55	106.3300018	106.3300018	6.51
151	-55	106.3300018	106.3300018	6.51
153	-55	94.5100021	94.5100021	5.79
155	-55	94.5100021	94.5100021	5.79
157	-55	98.0100021	98.0100021	6
159	-55	98.0100021	98.0100021	6
161	-55	87.5199966	87.5199966	5.36
163	-55	76.2300034	76.2300034	4.67
165	-55	76.2300034	76.2300034	4.67
167	-55	72.1800003	61.1199989	41.5
169	-55	72.1800003	61.1199989	41.5
171	-55	72.1800003	59.2799988	41.5
173	-55	72.1800003	59.2799988	41.5
175	-55	67.4100037	58.5499992	41.5
177	-55	59.9599991	59.9599991	3.67
179	-55	59.9599991	59.9599991	3.67
-179	-53	70.8300018	72.5	41.5
-177	-53	70.8300018	72.5	41.5
-175	-53	60.0099983	60.0099983	3.67
-173	-53	61.5400009	61.5400009	3.77
-171	-53	61.5400009	61.5400009	3.77
-169	-53	63.9700012	63.9700012	3.92
-167	-53	63.9700012	63.9700012	3.92
-165	-53	68.4100037	68.4100037	4.19
-163	-53	74.25	74.25	4.55
-161	-53	74.25	74.25	4.55
-159	-53	84.9400024	84.9400024	5.2
-157	-53	84.9400024	84.9400024	5.2
-155	-53	89.3300018	89.3300018	5.47
-153	-53	89.9300003	89.9300003	5.51
-151	-53	89.9300003	89.9300003	5.51
-149	-53	98.6200027	98.6200027	6.04
-147	-53	98.6200027	98.6200027	6.04
-145	-53	114.0299988	114.0299988	6.98
-143	-53	135.1100006	135.1100006	8.27
-141	-53	135.1100006	135.1100006	8.27
-139	-53	145.4799957	145.4799957	8.91
-137	-53	145.4799957	145.4799957	8.91
-135	-53	125.75	125.75	7.7
-133	-53	105.8899994	105.8899994	6.48
-131	-53	105.8899994	105.8899994	6.48
-129	-53	118.8600006	118.8600006	7.28
-127	-53	118.8600006	118.8600006	7.28
-125	-53	146.5200043	146.5200043	8.97
-123	-53	204.5200043	204.5200043	12.52
-121	-53	204.5200043	204.5200043	12.52
-119	-53	536.2299805	536.2299805	32.83
-117	-53	536.2299805	536.2299805	32.83
-115	-53	217.5299988	217.5299988	13.32
-113	-53	142.6000061	142.6000061	8.73
-111	-53	142.6000061	142.6000061	8.73
-109	-53	113.7300034	113.7300034	6.96
-107	-53	113.7300034	113.7300034	6.96
-105	-53	98.2300034	98.2300034	6.01
-103	-53	88.3199997	88.3199997	5.41
-101	-53	88.3199997	88.3199997	5.41
-99	-53	81.8399963	81.8399963	5.01
-97	-53	81.8399963	81.8399963	5.01
-95	-53	77.9400024	77.9400024	4.77
-93	-53	73.7600021	73.7600021	4.52
-91	-53	73.7600021	73.7600021	4.52
-89	-53	77.8899994	77.8899994	4.77
-87	-53	77.8899994	77.8899994	4.77
-85	-53	83.8899994	83.8899994	5.14
-83	-53	93.7099991	93.7099991	5.74
-81	-53	93.7099991	93.7099991	5.74
-79	-53	112.0999985	112.0999985	6.86
-77	-53	112.0999985	112.0999985	6.86
-75	-53	123.7600021	123.7600021	7.58
-73	-53	70.8199997	62.9099998	41.5
-71	-53	70.8199997	62.9099998	41.5
-69	-53	96	96	41.5
-67	-53	96	96	41.5
-65	-53	75.9499969	62	41.5
-63	-53	74.2399979	61.7999992	41.5
-61	-53	74.2399979	61.7999992	41.5
-59	-53	67.1600037	61.7999992	41.5
-57	-53	67.1600037	61.7999992	41.5
-55	-53	75.9499969	62	41.5
-53	-53	92.9700012	92.9700012	5.69
-51	-53	92.9700012	92.9700012	5.69
-49	-53	81.0299988	81.0299988	4.96
-47	-53	81.0299988	81.0299988	4.96
-45	-53	68.6699982	68.6699982	4.2
-43	-53	66.0999985	55.4199982	41.5
-41	-53	66.0999985	55.4199982	41.5
-39	-53	68.3300018	56.3499985	41.5
-37	-53	68.3300018	56.3499985	41.5
-35	-53	68.5299988	55.1800003	41.5
-33	-53	62.7900009	55.1100006	41.5
-31	-53	62.7900009	55.1100006	41.5
-29	-53	60.6699982	60.6699982	3.71
-27	-53	60.6699982	60.6699982	3.71
-25	-53	64.1500015	64.1500015	3.93
-23	-53	72.1999969	72.1999969	4.42
-21	-53	72.1999969	72.1999969	4.42
-19	-53	80.6100006	80.6100006	4.94
-17	-53	80.6100006	80.6100006	4.94
-15	-53	91.2900009	91.2900009	5.59
-13	-53	106.4899979	106.4899979	6.52
-11	-53	106.4899979	106.4899979	6.52
-9	-53	131.3899994	131.3899994	8.04
-7	-53	131.3899994	131.3899994	8.04
-5	-53	275.2799988	275.2799988	16.85
-3	-53	264.25	264.25	16.18
-1	-53	264.25	264.25	16.18
1	-53	127.9199982	127.9199982	7.83
3	-53	127.9199982	127.9199982	7.83
5	-53	126.1999969	126.1999969	7.73
7	-53	125.5599976	125.5599976	7.69
9	-53	125.5599976	125.5599976	7.69
11	-53	192.25	192.25	11.77
13	-53	192.25	192.25	11.77
15	-53	204.8200073	204.8200073	12.54
17	-53	249.4199982	249.4199982	15.27
19	-53	249.4199982	249.4199982	15.27
21	-53	256.9200134	256.9200134	15.73
23	-53	256.9200134	256.9200134	15.73
25	-53	235.2299957	235.2299957	14.4
27	-53	165.3500061	165.3500061	10.12
29	-53	165.3500061	165.3500061	10.12
31	-53	65.8099976	65.8099976	4.03
33	-53	65.8099976	65.8099976	4.03
35	-53	67.4100037	58.5499992	41.5
37	-53	67.2900009	56.7000008	41.5
39	-53	67.2900009	56.7000008	41.5
41	-53	67.2200012	56.4300003	41.5
43	-53	67.2200012	56.4300003	41.5
45	-53	67.1699982	57.4099998	41.5
47	-53	67.1100006	57.4500008	41.5
49	-53	67.1100006	57.4500008	41.5
51	-53	67.2200012	57.8499985	41.5
53	-53	67.2200012	57.8499985	41.5
55	-53	59.5999985	59.5999985	3.65
57	-53	59.7900009	59.7900009	3.66
59	-53	59.7900009	59.7900009	3.66
61	-53	59.6300011	59.9000015	41.5
63	-53	59.6300011	59.9000015	41.5
65	-53	68.2699966	57.6800003	41.5
67	-53	69.3000031	57.1899986	41.5
69	-53	69.3000031	57.1899986	41.5
71	-53	77.5199966	56.4399986	41.5
73	-53	77.5199966	56.4399986	41.5
75	-53	74	56.2700005	41.5
77	-53	71.0400009	71.0400009	4.35
79	-53	71.0400009	71.0400009	4.35
81	-53	77.8700027	77.8700027	4.77
83	-53	77.8700027	77.8700027	4.77
85	-53	83.6299973	83.6299973	5.12
87	-53	90.0299988	90.0299988	5.51
89	-53	90.0299988	90.0299988	5.51
91	-53	100.3799973	100.3799973	6.15
93	-53	100.3799973	100.3799973	6.15
95	-53	107.5800018	107.5800018	6.59
97	-53	113.3899994	113.3899994	6.94
99	-53	113.3899994	113.3899994	6.94
101	-53	122.0299988	122.0299988	7.47
103	-53	122.0299988	122.0299988	7.47
105	-53	127.1900024	127.1900024	7.79
107	-53	138.1399994	138.1399994	8.46
109	-53	138.1399994	138.1399994	8.46
111	-53	149.4299927	149.4299927	9.15
113	-53	149.4299927	149.4299927	9.15
115	-53	141.3899994	141.3899994	8.66
117	-53	140.9100037	140.9100037	8.63
119	-53	140.9100037	140.9100037	8.63
121	-53	139.3999939	139.3999939	8.53
123	-53	139.3999939	139.3999939	8.53
125	-53	136.0800018	136.0800018	8.33
127	-53	163.0899963	163.0899963	9.98
129	-53	163.0899963	163.0899963	9.98
131	-53	166.6300049	166.6300049	10.2
133	-53	166.6300049	166.6300049	10.2
135	-53	165.4900055	165.4900055	10.13
137	-53	167.6000061	167.6000061	10.26
139	-53	167.6000061	167.6000061	10.26
141	-53	312.9299927	312.9299927	19.16
143	-53	312.9299927	312.9299927	19.16
145	-53	212.4400024	212.4400024	13.01
147	-53	100.8700027	100.8700027	6.18
149	-53	100.8700027	100.8700027	6.18
151	-53	85.3300018	85.3300018	5.22
153	-53	85.3300018	85.3300018	5.22
155	-53	87.3399963	87.3399963	5.35
157	-53	91.4199982	91.4199982	5.6
159	-53	91.4199982	91.4199982	5.6
161	-53	89.1500015	89.1500015	5.46
163	-53	89.1500015	89.1500015	5.46
165	-53	81.8399963	81.8399963	5.01
167	-53	78.5400009	62.0699997	41.5
169	-53	78.5400009	62.0699997	41.5
171	-53	72.1800003	61.9099998	41.5
173	-53	72.1800003	61.9099998	41.5
175	-53	72.1800003	59.4099998	41.5
177	-53	67.4100037	58.5499992	41.5
179	-53	67.4100037	58.5499992	41.5
-179	-51	67.2900009	58.3699989	41.5
-177	-51	67.2900009	58.3699989	41.5
-175	-51	59.6899986	59.6899986	3.65
-173	-51	60.4199982	60.4199982	3.7
-171	-51	60.4199982	60.4199982	3.7
-169	-51	61.8699989	61.8699989	3.79
-167	-51	63.9700012	63.9700012	3.92
-165	-51	63.9700012	63.9700012	3.92
-163	-51	66.8099976	66.8099976	4.09
-161	-51	66.8099976	66.8099976	4.09
-159	-51	67.9000015	67.9000015	4.16
-157	-51	69.2200012	69.2200012	4.24
-155	-51	69.2200012	69.2200012	4.24
-153	-51	75.3300018	75.3300018	4.61
-151	-51	83.5400009	83.5400009	5.11
-149	-51	83.5400009	83.5400009	5.11
-147	-51	84.3000031	84.3000031	5.16
-145	-51	84.3000031	84.3000031	5.16
-143	-51	77.9100037	77.9100037	4.77
-141	-51	73.1600037	73.1600037	4.48
-139	-51	73.1600037	73.1600037	4.48
-137	-51	78.1500015	78.1500015	4.78
-135	-51	86.1600037	86.1600037	5.28
-133	-51	86.1600037	86.1600037	5.28
-131	-51	93.4499969	93.4499969	5.72
-129	-51	108.8199997	108.8199997	6.66
-127	-51	108.8199997	108.8199997	6.66
-125	-51	140.4600067	140.4600067	8.6
-123	-51	140.4600067	140.4600067	8.6
-121	-51	202.3000031	202.3000031	12.39
-119	-51	570.5200195	570.5200195	34.93
-117	-51	570.5200195	570.5200195	34.93
-115	-51	230.9600067	230.9600067	14.14
-113	-51	153.7100067	153.7100067	9.41
-111	-51	153.7100067	153.7100067	9.41
-109	-51	129.1999969	129.1999969	7.91
-107	-51	129.1999969	129.1999969	7.91
-105	-51	111.6299973	111.6299973	6.83
-103	-51	99.1699982	99.1699982	6.07
-101	-51	99.1699982	99.1699982	6.07
-99	-51	90.1500015	90.1500015	5.52
-97	-51	83.4599991	83.4599991	5.11
-95	-51	83.4599991	83.4599991	5.11
-93	-51	78.8600006	78.8600006	4.83
-91	-51	78.8600006	78.8600006	4.83
-89	-51	83.2799988	83.2799988	5.1
-87	-51	90.0199966	90.0199966	5.51
-85	-51	90.0199966	90.0199966	5.51
-83	-51	98.6699982	98.6699982	6.04
-81	-51	114.4199982	114.4199982	7.01
-79	-51	114.4199982	114.4199982	7.01
-77	-51	128.7299957	128.7299957	7.88
-75	-51	128.7299957	128.7299957	7.88
-73	-51	73.8000031	66.5999985	41.5
-71	-51	69.9499969	64.9800034	41.5
-69	-51	69.9499969	64.9800034	41.5
-67	-51	70.8199997	62.0299988	41.5
-65	-51	75.9499969	62	41.5
-63	-51	75.9499969	62	41.5
-61	-51	66.6100006	60.7299995	41.5
-59	-51	66.6100006	60.7299995	41.5
-57	-51	68.4300003	61.1599998	41.5
-55	-51	75.9499969	62	41.5
-53	-51	75.9499969	62	41.5
-51	-51	75.9499969	62	41.5
-49	-51	62	62	41.5
-47	-51	62	62	41.5
-45	-51	69.3899994	61.4700012	41.5
-43	-51	66.1900024	56.8699989	41.5
-41	-51	66.1900024	56.8699989	41.5
-39	-51	60.6899986	54.3199997	41.5
-37	-51	60.6899986	54.3199997	41.5
-35	-51	63.5200005	54.5	41.5
-33	-51	63.5200005	54.2400017	41.5
-31	-51	63.5200005	54.2400017	41.5
-29	-51	60.9900017	60.9900017	3.73
-27	-51	65.3799973	65.3799973	4
-25	-51	65.3799973	65.3799973	4
-23	-51	73.3899994	73.3899994	4.49
-21	-51	73.3899994	73.3899994	4.49
-19	-51	82.4899979	82.4899979	5.05
-17	-51	92.8099976	92.8099976	5.68
-15	-51	92.8099976	92.8099976	5.68
-13	-51	107.0599976	107.0599976	6.55
-11	-51	143.6699982	143.6699982	8.8
-9	-51	143.6699982	143.6699982	8.8
-7	-51	352.0499878	352.0499878	21.55
-5	-51	352.0499878	352.0499878	21.55
-3	-51	219.6199951	219.6199951	13.45
-1	-51	108.8099976	108.8099976	6.66
1	-51	108.8099976	108.8099976	6.66
3	-51	89.5400009	89.5400009	5.48
5	-51	80.2099991	80.2099991	4.91
7	-51	80.2099991	80.2099991	4.91
9	-51	74.2099991	74.2099991	4.54
11	-51	74.2099991	74.2099991	4.54
13	-51	93.4700012	93.4700012	5.72
15	-51	133.2799988	133.2799988	8.16
17	-51	133.2799988	133.2799988	8.16
19	-51	110.2099991	110.2099991	6.75
21	-51	93.8000031	93.8000031	5.74
23	-51	93.8000031	93.8000031	5.74
25	-51	91.7799988	91.7799988	5.62
27	-51	91.7799988	91.7799988	5.62
29	-51	129.9700012	129.9700012	7.96
31	-51	90.2099991	90.2099991	5.52
33	-51	90.2099991	90.2099991	5.52
35	-51	62.2900009	62.2900009	3.81
37	-51	59.5900002	59.5900002	3.65
39	-51	59.5900002	59.5900002	3.65
41	-51	67.2900009	57.5499992	41.5
43	-51	67.2900009	57.5499992	41.5
45	-51	67.2900009	57.5099983	41.5
47	-51	67.2200012	58.2900009	41.5
49	-51	67.2200012	58.2900009	41.5
51	-51	67.4100037	58.5499992	41.5
53	-51	59.75	59.75	3.66
55	-51	59.75	59.75	3.66
57	-51	60.3899994	60.3899994	3.7
59	-51	60.9099998	60.9099998	3.73
61	-51	60.9099998	60.9099998	3.73
63	-51	67.1699982	58.0299988	41.5
65	-51	67.1699982	58.0299988	41.5
67	-51	67.9000015	56.8699989	41.5
69	-51	60.3699989	60.3699989	3.7
71	-51	60.3699989	60.3699989	3.7
73	-51	70.5599976	70.5599976	4.32
75	-51	75.8300018	75.8300018	4.64
77	-51	75.8300018	75.8300018	4.64
79	-51	81.4700012	81.4700012	4.99
81	-51	81.4700012	81.4700012	4.99
83	-51	85.8899994	85.8899994	5.26
85	-51	91.4300003	91.4300003	5.6
87	-51	91.4300003	91.4300003	5.6
89	-51	99.1100006	99.1100006	6.07
91	-51	115.2399979	115.2399979	7.06
93	-51	115.2399979	115.2399979	7.06
95	-51	133.6999969	133.6999969	8.19
97	-51	133.6999969	133.6999969	8.19
99	-51	139.8399963	139.8399963	8.56
101	-51	156.1000061	156.1000061	9.56
103	-51	156.1000061	156.1000061	9.56
105	-51	177.2599945	177.2599945	10.85
107	-51	212.6900024	212.6900024	13.02
109	-51	212.6900024	212.6900024	13.02
111	-51	388.2399902	388.2399902	23.77
113	-51	388.2399902	388.2399902	23.77
115	-51	328.8900146	328.8900146	20.14
117	-51	258.7399902	258.7399902	15.84
119	-51	258.7399902	258.7399902	15.84
121	-51	268.2000122	268.2000122	16.42
123	-51	216.8399963	216.8399963	13.28
125	-51	216.8399963	216.8399963	13.28
127	-51	358.0700073	358.0700073	21.92
129	-51	358.0700073	358.0700073	21.92
131	-51	484.3900146	484.3900146	29.66
133	-51	483.8500061	483.8500061	29.62
135	-51	483.8500061	483.8500061	29.62
137	-51	457.5	457.5	28.01
139	-51	314.6799927	314.6799927	19.27
141	-51	314.6799927	314.6799927	19.27
143	-51	145.75	145.75	8.92
145	-51	100.9400024	100.9400024	6.18
147	-51	100.9400024	100.9400024	6.18
149	-51	77.7300034	77.7300034	4.76
151	-51	77.7300034	77.7300034	4.76
153	-51	74.5599976	74.5599976	4.56
155	-51	80.4000015	80.4000015	4.92
157	-51	80.4000015	80.4000015	4.92
159	-51	87.1100006	87.1100006	5.33
161	-51	91.0999985	91.0999985	5.58
163	-51	91.0999985	91.0999985	5.58
165	-51	83.6399994	83.6399994	5.12
167	-51	83.6399994	83.6399994	5.12
169	-51	75.9499969	62	41.5
171	-51	75.9499969	62	41.5
173	-51	75.9499969	62	41.5
175	-51	72.1800003	61.2099991	41.5
177	-51	52.9000015	52.9000015	41.5
179	-51	52.9000015	52.9000015	41.5
-179	-49	71.4899979	59.5900002	41.5
-177	-49	71.4899979	59.5900002	41.5
-175	-49	67.2900009	58.2700005	41.5
-173	-49	59.5999985	59.5999985	3.65
-171	-49	59.5999985	59.5999985	3.65
-169	-49	60.0800018	60.0800018	3.68
-167	-49	60.9599991	60.9599991	3.73
-165	-49	60.9599991	60.9599991	3.73
-163	-49	61.3300018	61.3300018	3.75
-161	-49	61.7299995	61.7299995	3.78
-159	-49	61.7299995	61.7299995	3.78
-157	-49	63.9399986	63.9399986	3.91
-155	-49	67.7600021	67.7600021	4.15
-153	-49	67.7600021	67.7600021	4.15
-151	-49	68.9800034	68.9800034	4.22
-149	-49	65.3300018	65.3300018	4
-147	-49	65.3300018	65.3300018	4
-145	-49	64.1399994	64.1399994	3.93
-143	-49	65.2900009	65.2900009	4
-141	-49	65.2900009	65.2900009	4
-139	-49	69.2200012	69.2200012	4.24
-137	-49	74.9100037	74.9100037	4.59
-135	-49	74.9100037	74.9100037	4.59
-133	-49	83.4100037	83.4100037	5.11
-131	-49	95.0599976	95.0599976	5.82
-129	-49	95.0599976	95.0599976	5.82
-127	-49	109.8099976	109.8099976	6.72
-125	-49	136.0599976	136.0599976	8.33
-123	-49	136.0599976	136.0599976	8.33
-121	-49	170.6499939	170.6499939	10.45
-119	-49	170.6499939	170.6499939	10.45
-117	-49	310.230011	310.230011	18.99
-115	-49	497.019989	497.019989	30.43
-113	-49	497.019989	497.019989	30.43
-111	-49	277.9899902	277.9899902	17.02
-109	-49	168.0200043	168.0200043	10.29
-107	-49	168.0200043	168.0200043	10.29
-105	-49	128.7599945	128.7599945	7.88
-103	-49	107.2099991	107.2099991	6.56
-101	-49	107.2099991	107.2099991	6.56
-99	-49	95.0400009	95.0400009	5.82
-97	-49	86.4300003	86.4300003	5.29
-95	-49	86.4300003	86.4300003	5.29
-93	-49	85.5800018	85.5800018	5.24
-91	-49	90.9599991	90.9599991	5.57
-89	-49	90.9599991	90.9599991	5.57
-87	-49	100.7900009	100.7900009	6.17
-85	-49	108.7600021	108.7600021	6.66
-83	-49	108.7600021	108.7600021	6.66
-81	-49	118.8000031	118.8000031	7.27
-79	-49	134.4499969	134.4499969	8.23
-77	-49	134.4499969	134.4499969	8.23
-75	-49	154.4400024	154.4400024	9.46
-73	-49	65.0699997	65.0500031	41.5
-71	-49	65.0699997	65.0500031	41.5
-69	-49	68.4400024	61.6300011	41.5
-67	-49	73.8300018	61.8699989	41.5
-65	-49	73.8300018	61.8699989	41.5
-63	-49	75.9499969	62	41.5
-61	-49	75.9499969	62	41.5
-59	-49	75.9499969	62	41.5
-57	-49	69.0299988	61.5400009	41.5
-55	-49	69.0299988	61.5400009	41.5
-53	-49	68.7399979	58.6399994	41.5
-51	-49	68.7399979	57.1899986	41.5
